timestamp,packet_count,total_bytes
2025-07-25 06:36:00,1073,467186
2025-07-25 06:37:00,918,405160
2025-07-25 06:38:00,743,331973
2025-07-25 06:39:00,687,281294
2025-07-25 06:40:00,910,401992
2025-07-25 06:41:00,607,258698
2025-07-25 06:42:00,779,339886
2025-07-25 06:43:00,855,381026
2025-07-25 06:44:00,1167,448600
2025-07-25 06:45:00,581,229106
2025-07-25 06:46:00,539,225114
2025-07-25 06:47:00,510,228096
2025-07-25 06:48:00,990,447560
2025-07-25 06:49:00,710,297360
2025-07-25 06:50:00,1101,475414
2025-07-25 06:51:00,979,455982
2025-07-25 06:52:00,724,335268
2025-07-25 06:53:00,636,279923
2025-07-25 06:54:00,1112,487584
2025-07-25 06:55:00,630,270500
2025-07-25 06:56:00,1105,473322
2025-07-25 06:57:00,989,467282
2025-07-25 06:58:00,882,401160
2025-07-25 06:59:00,873,388796
2025-07-25 07:00:00,1442,625684
2025-07-25 07:01:00,910,401748
2025-07-25 07:02:00,953,408914
2025-07-25 07:03:00,639,265094
2025-07-25 07:04:00,855,384994
2025-07-25 07:05:00,732,327492
2025-07-25 07:06:00,1121,525666
2025-07-25 07:07:00,705,309738
2025-07-25 07:08:00,1789,907217
2025-07-25 07:09:00,1032,449240
2025-07-25 07:10:00,840,364740
2025-07-25 07:11:00,1159,638018
2025-07-25 07:12:00,974,419264
2025-07-25 07:13:00,971,430158
2025-07-25 07:14:00,827,348124
2025-07-25 07:15:00,953,448122
2025-07-25 07:16:00,881,411386
2025-07-25 07:17:00,743,331866
2025-07-25 07:18:00,1142,520504
2025-07-25 07:19:00,978,425616
2025-07-25 07:20:00,1570,1005020
2025-07-25 07:21:00,878,386456
2025-07-25 07:22:00,730,305288
2025-07-25 07:23:00,924,416655
2025-07-25 07:24:00,1175,508362
2025-07-25 07:25:00,1069,484262
2025-07-25 07:26:00,684,265152
2025-07-25 07:27:00,4346,3673136
2025-07-25 07:28:00,2449,1606114
2025-07-25 07:29:00,598,232722
2025-07-25 07:30:00,1002,418688
2025-07-25 07:31:00,621,258982
2025-07-25 07:32:00,1049,488830
2025-07-25 07:33:00,941,436294
2025-07-25 07:34:00,868,380392
2025-07-25 07:35:00,900,399856
2025-07-25 07:36:00,1176,522488
2025-07-25 07:37:00,848,347468
2025-07-25 07:38:00,767,367037
2025-07-25 07:39:00,761,358722
2025-07-25 07:40:00,647,272354
2025-07-25 07:41:00,788,349612
2025-07-25 07:42:00,884,413384
2025-07-25 07:43:00,628,284528
2025-07-25 07:44:00,746,316070
2025-07-25 07:45:00,953,428898
2025-07-25 07:46:00,970,461268
2025-07-25 07:47:00,1147,519846
2025-07-25 07:48:00,1003,455058
2025-07-25 07:49:00,713,310866
2025-07-25 07:50:00,805,348342
2025-07-25 07:51:00,795,359842
2025-07-25 07:52:00,837,384574
2025-07-25 07:53:00,1191,544461
2025-07-25 07:54:00,1008,465972
2025-07-25 07:55:00,881,400514
2025-07-25 07:56:00,574,243464
2025-07-25 07:57:00,872,407648
2025-07-25 07:58:00,877,395474
2025-07-25 07:59:00,1446,583782
2025-07-25 08:00:00,1258,539568
2025-07-25 08:01:00,665,284882
2025-07-25 08:02:00,990,445636
2025-07-25 08:03:00,1111,507122
2025-07-25 08:04:00,907,415402
2025-07-25 08:05:00,895,382522
2025-07-25 08:06:00,846,365796
2025-07-25 08:07:00,863,406446
2025-07-25 08:08:00,1462,772751
2025-07-25 08:09:00,1532,684224
2025-07-25 08:10:00,792,304700
2025-07-25 08:11:00,1097,614934
2025-07-25 08:12:00,863,306170
2025-07-25 08:13:00,778,341928
2025-07-25 08:14:00,1352,870118
2025-07-25 08:15:00,913,410314
2025-07-25 08:16:00,830,381396
2025-07-25 08:17:00,1314,598628
2025-07-25 08:18:00,1047,470454
2025-07-25 08:19:00,911,408726
2025-07-25 08:20:00,1731,1084398
2025-07-25 08:21:00,990,456100
2025-07-25 08:22:00,1018,447620
2025-07-25 08:23:00,793,332169
2025-07-25 08:24:00,982,457224
2025-07-25 08:25:00,1318,662640
2025-07-25 08:26:00,1017,439274
2025-07-25 08:27:00,1229,525046
2025-07-25 08:28:00,686,282144
2025-07-25 08:29:00,1148,442430
2025-07-25 08:30:00,1209,542106
2025-07-25 08:31:00,605,257150
2025-07-25 08:32:00,560,246308
2025-07-25 08:33:00,1200,533296
2025-07-25 08:34:00,603,230322
2025-07-25 08:35:00,814,360984
2025-07-25 08:36:00,481,195214
2025-07-25 08:37:00,650,286212
2025-07-25 08:38:00,932,411715
2025-07-25 08:39:00,812,374104
2025-07-25 08:40:00,963,415658
2025-07-25 08:41:00,695,293574
2025-07-25 08:42:00,573,244258
2025-07-25 08:43:00,874,375544
2025-07-25 08:44:00,1270,507088
2025-07-25 08:45:00,979,455458
2025-07-25 08:46:00,1123,521326
2025-07-25 08:47:00,1300,689992
2025-07-25 08:48:00,698,297796
2025-07-25 08:49:00,820,372244
2025-07-25 08:50:00,667,268766
2025-07-25 08:51:00,1160,509212
2025-07-25 08:52:00,1470,653884
2025-07-25 08:53:00,689,283889
2025-07-25 08:54:00,990,454096
2025-07-25 08:55:00,544,236784
2025-07-25 08:56:00,555,231546
2025-07-25 08:57:00,1120,532156
2025-07-25 08:58:00,1078,491324
2025-07-25 08:59:00,1237,484894
2025-07-25 09:00:00,1341,607274
2025-07-25 09:01:00,886,404680
2025-07-25 09:02:00,922,429708
2025-07-25 09:03:00,1129,527050
2025-07-25 09:04:00,1094,490840
2025-07-25 09:05:00,833,395894
2025-07-25 09:06:00,1022,475776
2025-07-25 09:07:00,678,300880
2025-07-25 09:08:00,1213,662777
2025-07-25 09:09:00,1184,478988
2025-07-25 09:10:00,1149,503858
2025-07-25 09:11:00,1785,1090774
2025-07-25 09:12:00,924,410960
2025-07-25 09:13:00,947,441050
2025-07-25 09:14:00,1194,485314
2025-07-25 09:15:00,1546,813540
2025-07-25 09:16:00,979,446030
2025-07-25 09:17:00,1106,565100
2025-07-25 09:18:00,909,423322
2025-07-25 09:19:00,486,211612
2025-07-25 09:20:00,1376,917488
2025-07-25 09:21:00,1350,606464
2025-07-25 09:22:00,859,382186
2025-07-25 09:23:00,804,372843
2025-07-25 09:24:00,1192,558140
2025-07-25 09:25:00,672,286108
2025-07-25 09:26:00,1289,581042
2025-07-25 09:27:00,879,406118
2025-07-25 09:28:00,972,446552
2025-07-25 09:29:00,751,257624
2025-07-25 09:30:00,1165,516478
2025-07-25 09:31:00,1026,484741
2025-07-25 09:32:00,1077,471198
2025-07-25 09:33:00,727,308218
2025-07-25 09:34:00,858,387220
2025-07-25 09:35:00,889,414014
2025-07-25 09:36:00,788,344792
2025-07-25 09:37:00,992,461784
2025-07-25 09:38:00,1062,448935
2025-07-25 09:39:00,1045,477298
2025-07-25 09:40:00,726,301092
2025-07-25 09:41:00,825,374578
2025-07-25 09:42:00,830,316904
2025-07-25 09:43:00,817,326602
2025-07-25 09:44:00,904,387194
2025-07-25 09:45:00,974,452744
2025-07-25 09:46:00,545,219230
2025-07-25 09:47:00,913,435406
2025-07-25 09:48:00,719,313434
2025-07-25 09:49:00,1094,504480
2025-07-25 09:50:00,1179,528998
2025-07-25 09:51:00,790,343968
2025-07-25 09:52:00,882,396436
2025-07-25 09:53:00,931,445785
2025-07-25 09:54:00,607,265298
2025-07-25 09:55:00,1037,450506
2025-07-25 09:56:00,883,407466
2025-07-25 09:57:00,1249,529494
2025-07-25 09:58:00,1108,495704
2025-07-25 09:59:00,1282,612246
2025-07-25 10:00:00,1164,503640
2025-07-25 10:01:00,1211,533626
2025-07-25 10:02:00,1040,485232
2025-07-25 10:03:00,790,370780
2025-07-25 10:04:00,576,250540
2025-07-25 10:05:00,949,438966
2025-07-25 10:06:00,907,416062
2025-07-25 10:07:00,1162,532120
2025-07-25 10:08:00,1104,468207
2025-07-25 10:09:00,1140,509292
2025-07-25 10:10:00,753,305318
2025-07-25 10:11:00,1031,616622
2025-07-25 10:12:00,588,249812
2025-07-25 10:13:00,1043,445306
2025-07-25 10:14:00,1109,419268
2025-07-25 10:15:00,647,268274
2025-07-25 10:16:00,941,429842
2025-07-25 10:17:00,914,433976
2025-07-25 10:18:00,663,303662
2025-07-25 10:19:00,1100,475104
2025-07-25 10:20:00,1480,965412
2025-07-25 10:21:00,930,433324
2025-07-25 10:22:00,538,222696
2025-07-25 10:23:00,603,273094
2025-07-25 10:24:00,1113,509918
2025-07-25 10:25:00,1012,423276
2025-07-25 10:26:00,932,433372
2025-07-25 10:27:00,630,270612
2025-07-25 10:28:00,1013,483938
2025-07-25 10:29:00,1232,492770
2025-07-25 10:30:00,1089,458566
2025-07-25 10:31:00,1044,488952
2025-07-25 10:32:00,809,363298
2025-07-25 10:33:00,677,289054
2025-07-25 10:34:00,886,388064
2025-07-25 10:35:00,940,425320
2025-07-25 10:36:00,1068,460844
2025-07-25 10:37:00,1031,468174
2025-07-25 10:38:00,924,423571
2025-07-25 10:39:00,666,311840
2025-07-25 10:40:00,899,411774
2025-07-25 10:41:00,1130,492800
2025-07-25 10:42:00,633,261794
2025-07-25 10:43:00,1017,475146
2025-07-25 10:44:00,988,374226
2025-07-25 10:45:00,1223,562686
2025-07-25 10:46:00,904,418244
2025-07-25 10:47:00,887,417846
2025-07-25 10:48:00,988,441020
2025-07-25 10:49:00,771,332522
2025-07-25 10:50:00,1008,444432
2025-07-25 10:51:00,1035,476614
2025-07-25 10:52:00,1006,465016
2025-07-25 10:53:00,1126,511428
2025-07-25 10:54:00,1247,630018
2025-07-25 10:55:00,751,339122
2025-07-25 10:56:00,855,390190
2025-07-25 10:57:00,842,381716
2025-07-25 10:58:00,913,408842
2025-07-25 10:59:00,1591,736688
2025-07-25 11:00:00,891,380326
2025-07-25 11:01:00,654,272232
2025-07-25 11:02:00,937,441702
2025-07-25 11:03:00,964,445668
2025-07-25 11:04:00,763,300742
2025-07-25 11:05:00,1007,461158
2025-07-25 11:06:00,924,398236
2025-07-25 11:07:00,785,360018
2025-07-25 11:08:00,1021,558290
2025-07-25 11:09:00,995,467646
2025-07-25 11:10:00,1342,587852
2025-07-25 11:11:00,1176,635936
2025-07-25 11:12:00,1120,524828
2025-07-25 11:13:00,1061,486974
2025-07-25 11:14:00,1405,663004
2025-07-25 11:15:00,975,446270
2025-07-25 11:16:00,885,354470
2025-07-25 11:17:00,905,405950
2025-07-25 11:18:00,963,447070
2025-07-25 11:19:00,831,375690
2025-07-25 11:20:00,1242,853552
2025-07-25 11:21:00,673,287494
2025-07-25 11:22:00,1088,476216
2025-07-25 11:23:00,1035,482470
2025-07-25 11:24:00,870,388960
2025-07-25 11:25:00,944,441736
2025-07-25 11:26:00,610,253280
2025-07-25 11:27:00,1054,500592
2025-07-25 11:28:00,900,369836
2025-07-25 11:29:00,729,313404
2025-07-25 11:30:00,1356,621396
2025-07-25 11:31:00,785,351102
2025-07-25 11:32:00,564,246204
2025-07-25 11:33:00,1123,500374
2025-07-25 11:34:00,931,407758
2025-07-25 11:35:00,632,270644
2025-07-25 11:36:00,915,409982
2025-07-25 11:37:00,855,388294
2025-07-25 11:38:00,973,451230
2025-07-25 11:39:00,1044,438336
2025-07-25 11:40:00,752,323956
2025-07-25 11:41:00,1229,585321
2025-07-25 11:42:00,1022,489024
2025-07-25 11:43:00,842,375308
2025-07-25 11:44:00,787,330112
2025-07-25 11:45:00,1231,551366
2025-07-25 11:46:00,845,357439
2025-07-25 11:47:00,1033,535290
2025-07-25 11:48:00,1017,474642
2025-07-25 11:49:00,1335,638226
2025-07-25 11:50:00,763,313378
2025-07-25 11:51:00,849,372082
2025-07-25 11:52:00,666,268032
2025-07-25 11:53:00,614,274328
2025-07-25 11:54:00,905,406970
2025-07-25 11:55:00,1141,549442
2025-07-25 11:56:00,845,370533
2025-07-25 11:57:00,1117,529630
2025-07-25 11:58:00,1213,560290
2025-07-25 11:59:00,1053,462008
2025-07-25 12:00:00,1266,581536
2025-07-25 12:01:00,1079,484722
2025-07-25 12:02:00,1220,536760
2025-07-25 12:03:00,970,429064
2025-07-25 12:04:00,938,424004
2025-07-25 12:05:00,655,282730
2025-07-25 12:06:00,854,371792
2025-07-25 12:07:00,954,439372
2025-07-25 12:08:00,1547,801830
2025-07-25 12:09:00,1179,536094
2025-07-25 12:10:00,929,415742
2025-07-25 12:11:00,1343,721769
2025-07-25 12:12:00,1116,532604
2025-07-25 12:13:00,1085,509606
2025-07-25 12:14:00,1678,995354
2025-07-25 12:15:00,738,291668
2025-07-25 12:16:00,1053,483682
2025-07-25 12:17:00,900,419800
2025-07-25 12:18:00,641,265826
2025-07-25 12:19:00,922,421668
2025-07-25 12:20:00,1997,1198790
2025-07-25 12:21:00,874,370696
2025-07-25 12:22:00,882,409260
2025-07-25 12:23:00,1035,490974
2025-07-25 12:24:00,957,416506
2025-07-25 12:25:00,1080,485352
2025-07-25 12:26:00,1081,493373
2025-07-25 12:27:00,972,451872
2025-07-25 12:28:00,994,453284
2025-07-25 12:29:00,23315,21427284
2025-07-25 12:30:00,1368,601596
2025-07-25 12:31:00,967,426650
2025-07-25 12:32:00,909,409622
2025-07-25 12:33:00,1020,464356
2025-07-25 12:34:00,785,336238
2025-07-25 12:35:00,1031,469662
2025-07-25 12:36:00,1044,440572
2025-07-25 12:37:00,727,306386
2025-07-25 12:38:00,928,422324
2025-07-25 12:39:00,1037,483662
2025-07-25 12:40:00,888,370700
2025-07-25 12:41:00,1045,468169
2025-07-25 12:42:00,652,278880
2025-07-25 12:43:00,1434,586722
2025-07-25 12:44:00,1096,489186
2025-07-25 12:45:00,965,440210
2025-07-25 12:46:00,947,435146
2025-07-25 12:47:00,1287,591474
2025-07-25 12:48:00,861,370966
2025-07-25 12:49:00,1295,690046
2025-07-25 12:50:00,984,430948
2025-07-25 12:51:00,920,419292
2025-07-25 12:52:00,684,301588
2025-07-25 12:53:00,763,335118
2025-07-25 12:54:00,931,420910
2025-07-25 12:55:00,859,388938
2025-07-25 12:56:00,661,279389
2025-07-25 12:57:00,1048,491104
2025-07-25 12:58:00,1009,457462
2025-07-25 12:59:00,1085,455276
2025-07-25 13:00:00,1407,638566
2025-07-25 13:01:00,1078,474988
2025-07-25 13:02:00,863,389482
2025-07-25 13:03:00,963,447970
2025-07-25 13:04:00,947,418318
2025-07-25 13:05:00,807,329722
2025-07-25 13:06:00,641,254602
2025-07-25 13:07:00,1091,511118
2025-07-25 13:08:00,795,447414
2025-07-25 13:09:00,1133,529994
2025-07-25 13:10:00,1199,512766
2025-07-25 13:11:00,1071,582817
2025-07-25 13:12:00,1580,839116
2025-07-25 13:13:00,1151,540246
2025-07-25 13:14:00,653,267692
2025-07-25 13:15:00,703,314090
2025-07-25 13:16:00,756,303076
2025-07-25 13:17:00,1399,730474
2025-07-25 13:18:00,1059,498838
2025-07-25 13:19:00,1020,513700
2025-07-25 13:20:00,1356,895308
2025-07-25 13:21:00,1195,542978
2025-07-25 13:22:00,925,424326
2025-07-25 13:23:00,819,357630
2025-07-25 13:24:00,1082,492096
2025-07-25 13:25:00,2326,1538788
2025-07-25 13:26:00,920,421595
2025-07-25 13:27:00,961,425502
2025-07-25 13:28:00,634,276156
2025-07-25 13:29:00,11656,10357618
2025-07-25 13:30:00,1176,532332
2025-07-25 13:31:00,752,338072
2025-07-25 13:32:00,890,390864
2025-07-25 13:33:00,887,366630
2025-07-25 13:34:00,1066,485692
2025-07-25 13:35:00,1032,456984
2025-07-25 13:36:00,903,405554
2025-07-25 13:37:00,1074,497128
2025-07-25 13:38:00,745,325730
2025-07-25 13:39:00,1187,531434
2025-07-25 13:40:00,1145,506902
2025-07-25 13:41:00,1159,564005
2025-07-25 13:42:00,924,419456
2025-07-25 13:43:00,790,314120
2025-07-25 13:44:00,1402,560734
2025-07-25 13:45:00,1125,508834
2025-07-25 13:46:00,995,440278
2025-07-25 13:47:00,745,321654
2025-07-25 13:48:00,753,325362
2025-07-25 13:49:00,726,319052
2025-07-25 13:50:00,1219,539782
2025-07-25 13:51:00,645,280642
2025-07-25 13:52:00,1167,513070
2025-07-25 13:53:00,868,402084
2025-07-25 13:54:00,1105,516990
2025-07-25 13:55:00,930,391552
2025-07-25 13:56:00,629,262133
2025-07-25 13:57:00,938,406336
2025-07-25 13:58:00,1039,478374
2025-07-25 13:59:00,1162,453806
2025-07-25 14:00:00,1080,458272
2025-07-25 14:01:00,836,360068
2025-07-25 14:02:00,1096,524040
2025-07-25 14:03:00,1263,573034
2025-07-25 14:04:00,839,362874
2025-07-25 14:05:00,1129,521530
2025-07-25 14:06:00,975,422202
2025-07-25 14:07:00,660,268200
2025-07-25 14:08:00,1270,570312
2025-07-25 14:09:00,1480,678972
2025-07-25 14:10:00,962,383620
2025-07-25 14:11:00,1153,600817
2025-07-25 14:12:00,971,435758
2025-07-25 14:13:00,848,386216
2025-07-25 14:14:00,1165,441076
2025-07-25 14:15:00,1008,446252
2025-07-25 14:16:00,958,438136
2025-07-25 14:17:00,809,354602
2025-07-25 14:18:00,883,378914
2025-07-25 14:19:00,1041,489146
2025-07-25 14:20:00,1942,1193396
2025-07-25 14:21:00,1146,508520
2025-07-25 14:22:00,1158,511256
2025-07-25 14:23:00,1234,568400
2025-07-25 14:24:00,1161,516846
2025-07-25 14:25:00,914,435356
2025-07-25 14:26:00,1193,521313
2025-07-25 14:27:00,814,369324
2025-07-25 14:28:00,860,358012
2025-07-25 14:29:00,1382,555090
2025-07-25 14:30:00,1346,582684
2025-07-25 14:31:00,662,274444
2025-07-25 14:32:00,1223,553718
2025-07-25 14:33:00,793,333906
2025-07-25 14:34:00,1011,457766
2025-07-25 14:35:00,694,279212
2025-07-25 14:36:00,1007,457254
2025-07-25 14:37:00,785,368010
2025-07-25 14:38:00,1206,541336
2025-07-25 14:39:00,1097,486210
2025-07-25 14:40:00,1423,648366
2025-07-25 14:41:00,667,257977
2025-07-25 14:42:00,1085,512402
2025-07-25 14:43:00,541,228490
2025-07-25 14:44:00,1081,447174
2025-07-25 14:45:00,1147,526466
2025-07-25 14:46:00,972,444080
2025-07-25 14:47:00,759,351022
2025-07-25 14:48:00,596,264236
2025-07-25 14:49:00,968,408276
2025-07-25 14:50:00,1398,605984
2025-07-25 14:51:00,980,423980
2025-07-25 14:52:00,623,263770
2025-07-25 14:53:00,924,429248
2025-07-25 14:54:00,749,316126
2025-07-25 14:55:00,1269,565674
2025-07-25 14:56:00,1067,477453
2025-07-25 14:57:00,967,444486
2025-07-25 14:58:00,861,371354
2025-07-25 14:59:00,593,241848
2025-07-25 15:00:00,1080,482096
2025-07-25 15:01:00,1133,510318
2025-07-25 15:02:00,1067,484850
2025-07-25 15:03:00,910,403556
2025-07-25 15:04:00,997,444586
2025-07-25 15:05:00,1020,469788
2025-07-25 15:06:00,1051,494378
2025-07-25 15:07:00,1121,485958
2025-07-25 15:08:00,1387,742838
2025-07-25 15:09:00,740,296220
2025-07-25 15:10:00,926,380916
2025-07-25 15:11:00,1030,571459
2025-07-25 15:12:00,3861,2743302
2025-07-25 15:13:00,645,246858
2025-07-25 15:14:00,1197,534936
2025-07-25 15:15:00,939,426922
2025-07-25 15:16:00,945,423886
2025-07-25 15:17:00,851,406298
2025-07-25 15:18:00,1047,478870
2025-07-25 15:19:00,1047,474842
2025-07-25 15:20:00,1691,1062662
2025-07-25 15:21:00,1112,498056
2025-07-25 15:22:00,954,420660
2025-07-25 15:23:00,1102,509692
2025-07-25 15:24:00,1094,474716
2025-07-25 15:25:00,1240,548148
2025-07-25 15:26:00,913,406033
2025-07-25 15:27:00,671,299906
2025-07-25 15:28:00,649,280506
2025-07-25 15:29:00,3158,2230200
2025-07-25 15:30:00,1384,612616
2025-07-25 15:31:00,724,288028
2025-07-25 15:32:00,812,356400
2025-07-25 15:33:00,925,418626
2025-07-25 15:34:00,930,422280
2025-07-25 15:35:00,866,388560
2025-07-25 15:36:00,1077,492406
2025-07-25 15:37:00,920,414340
2025-07-25 15:38:00,643,267206
2025-07-25 15:39:00,990,467016
2025-07-25 15:40:00,654,265624
2025-07-25 15:41:00,860,387199
2025-07-25 15:42:00,923,388990
2025-07-25 15:43:00,949,421902
2025-07-25 15:44:00,912,398090
2025-07-25 15:45:00,1065,501114
2025-07-25 15:46:00,802,368400
2025-07-25 15:47:00,1067,500510
2025-07-25 15:48:00,1305,594286
2025-07-25 15:49:00,1040,447008
2025-07-25 15:50:00,1084,511404
2025-07-25 15:51:00,912,417176
2025-07-25 15:52:00,969,456818
2025-07-25 15:53:00,909,431234
2025-07-25 15:54:00,645,260638
2025-07-25 15:55:00,1144,540456
2025-07-25 15:56:00,913,369037
2025-07-25 15:57:00,944,451736
2025-07-25 15:58:00,896,410712
2025-07-25 15:59:00,1002,452464
2025-07-25 16:00:00,1261,547378
2025-07-25 16:01:00,1153,534230
2025-07-25 16:02:00,713,310698
2025-07-25 16:03:00,923,425642
2025-07-25 16:04:00,1219,543418
2025-07-25 16:05:00,1269,609058
2025-07-25 16:06:00,956,429444
2025-07-25 16:07:00,961,434750
2025-07-25 16:08:00,1097,611706
2025-07-25 16:09:00,926,381832
2025-07-25 16:10:00,1312,551152
2025-07-25 16:11:00,1454,744283
2025-07-25 16:12:00,1178,544996
2025-07-25 16:13:00,778,351996
2025-07-25 16:14:00,2050,1194650
2025-07-25 16:15:00,1009,469110
2025-07-25 16:16:00,790,315792
2025-07-25 16:17:00,1052,460400
2025-07-25 16:18:00,699,297358
2025-07-25 16:19:00,1007,459334
2025-07-25 16:20:00,1762,1090076
2025-07-25 16:21:00,964,433800
2025-07-25 16:22:00,1193,510826
2025-07-25 16:23:00,514,210084
2025-07-25 16:24:00,1088,503328
2025-07-25 16:25:00,1145,561622
2025-07-25 16:26:00,864,389027
2025-07-25 16:27:00,993,473982
2025-07-25 16:28:00,1133,505246
2025-07-25 16:29:00,1321,557716
2025-07-25 16:30:00,1137,500478
2025-07-25 16:31:00,859,400958
2025-07-25 16:32:00,930,431856
2025-07-25 16:33:00,745,315498
2025-07-25 16:34:00,1194,528604
2025-07-25 16:35:00,1171,533670
2025-07-25 16:36:00,1116,506756
2025-07-25 16:37:00,928,399349
2025-07-25 16:38:00,579,232914
2025-07-25 16:39:00,656,292044
2025-07-25 16:40:00,1010,413025
2025-07-25 16:41:00,945,445641
2025-07-25 16:42:00,987,454534
2025-07-25 16:43:00,951,448526
2025-07-25 16:44:00,1380,611754
2025-07-25 16:45:00,1082,503280
2025-07-25 16:46:00,960,423836
2025-07-25 16:47:00,771,353838
2025-07-25 16:48:00,865,386950
2025-07-25 16:49:00,1076,483152
2025-07-25 16:50:00,800,343824
2025-07-25 16:51:00,1558,803049
2025-07-25 16:52:00,1052,486448
2025-07-25 16:53:00,1035,452083
2025-07-25 16:54:00,1011,451334
2025-07-25 16:55:00,1180,553020
2025-07-25 16:56:00,1038,458645
2025-07-25 16:57:00,1028,444881
2025-07-25 16:58:00,1198,524637
2025-07-25 16:59:00,950,373675
2025-07-25 17:00:00,1326,581324
2025-07-25 17:01:00,1107,494130
2025-07-25 17:02:00,1029,441500
2025-07-25 17:03:00,577,234913
2025-07-25 17:04:00,645,269618
2025-07-25 17:05:00,794,366056
2025-07-25 17:06:00,1087,495502
2025-07-25 17:07:00,1017,440595
2025-07-25 17:08:00,1528,818972
2025-07-25 17:09:00,1115,485474
2025-07-25 17:10:00,1227,553114
2025-07-25 17:11:00,1159,635697
2025-07-25 17:12:00,1190,525732
2025-07-25 17:13:00,1064,473896
2025-07-25 17:14:00,1397,728208
2025-07-25 17:15:00,1093,469443
2025-07-25 17:16:00,710,303960
2025-07-25 17:17:00,941,441926
2025-07-25 17:18:00,1670,856980
2025-07-25 17:19:00,649,273122
2025-07-25 17:20:00,1858,1152692
2025-07-25 17:21:00,940,425616
2025-07-25 17:22:00,950,428636
2025-07-25 17:23:00,1160,531896
2025-07-25 17:24:00,970,436020
2025-07-25 17:25:00,1127,529722
2025-07-25 17:26:00,986,443739
2025-07-25 17:27:00,746,342044
2025-07-25 17:28:00,708,302980
2025-07-25 17:29:00,1277,579188
2025-07-25 17:30:00,1317,563434
2025-07-25 17:31:00,850,359580
2025-07-25 17:32:00,1178,523900
2025-07-25 17:33:00,886,423704
2025-07-25 17:34:00,714,315912
2025-07-25 17:35:00,1174,533088
2025-07-25 17:36:00,1125,500370
2025-07-25 17:37:00,579,230430
2025-07-25 17:38:00,666,289560
2025-07-25 17:39:00,821,362438
2025-07-25 17:40:00,918,405528
2025-07-25 17:41:00,1052,454332
2025-07-25 17:42:00,635,254058
2025-07-25 17:43:00,899,403950
2025-07-25 17:44:00,1921,1045556
2025-07-25 17:45:00,1009,457906
2025-07-25 17:46:00,1002,380513
2025-07-25 17:47:00,993,473454
2025-07-25 17:48:00,856,366476
2025-07-25 17:49:00,556,215000
2025-07-25 17:50:00,1072,458853
2025-07-25 17:51:00,864,399024
2025-07-25 17:52:00,791,328446
2025-07-25 17:53:00,584,238648
2025-07-25 17:54:00,1213,533591
2025-07-25 17:55:00,1136,520144
2025-07-25 17:56:00,642,274347
2025-07-25 17:57:00,961,458686
2025-07-25 17:58:00,1167,519714
2025-07-25 17:59:00,1445,811184
2025-07-25 18:00:00,1168,505496
2025-07-25 18:01:00,1205,556334
2025-07-25 18:02:00,1343,653182
2025-07-25 18:03:00,6493,4758154
2025-07-25 18:04:00,1272,530788
2025-07-25 18:05:00,842,365128
2025-07-25 18:06:00,1041,475494
2025-07-25 18:07:00,795,371630
2025-07-25 18:08:00,1399,758395
2025-07-25 18:09:00,1179,544110
2025-07-25 18:10:00,1292,575484
2025-07-25 18:11:00,1412,742887
2025-07-25 18:12:00,1166,486230
2025-07-25 18:13:00,917,393617
2025-07-25 18:14:00,1400,574086
2025-07-25 18:15:00,1103,509662
2025-07-25 18:16:00,1061,445486
2025-07-25 18:17:00,1405,667686
2025-07-25 18:18:00,986,445340
2025-07-25 18:19:00,884,403272
2025-07-25 18:20:00,1494,998000
2025-07-25 18:21:00,1245,552834
2025-07-25 18:22:00,943,431886
2025-07-25 18:23:00,873,343414
2025-07-25 18:24:00,880,397596
2025-07-25 18:25:00,897,418402
2025-07-25 18:26:00,766,341363
2025-07-25 18:27:00,1318,553368
2025-07-25 18:28:00,1010,437452
2025-07-25 18:29:00,1045,443940
2025-07-25 18:30:00,1267,569334
2025-07-25 18:31:00,870,390276
2025-07-25 18:32:00,759,355930
2025-07-25 18:33:00,1293,623746
2025-07-25 18:34:00,788,325492
2025-07-25 18:35:00,864,332433
2025-07-25 18:36:00,1159,518418
2025-07-25 18:37:00,898,408688
2025-07-25 18:38:00,560,225116
2025-07-25 18:39:00,885,377370
2025-07-25 18:40:00,642,240432
2025-07-25 18:41:00,1091,484681
2025-07-25 18:42:00,999,442586
2025-07-25 18:43:00,914,422252
2025-07-25 18:44:00,1029,460636
2025-07-25 18:45:00,1204,523508
2025-07-25 18:46:00,1056,484820
2025-07-25 18:47:00,1155,536714
2025-07-25 18:48:00,1054,460624
2025-07-25 18:49:00,1067,500290
2025-07-25 18:50:00,1167,538126
2025-07-25 18:51:00,957,412434
2025-07-25 18:52:00,920,395825
2025-07-25 18:53:00,881,377486
2025-07-25 18:54:00,970,415652
2025-07-25 18:55:00,1095,504022
2025-07-25 18:56:00,1043,457785
2025-07-25 18:57:00,856,377560
2025-07-25 18:58:00,1049,478226
2025-07-25 18:59:00,1246,557260
2025-07-25 19:00:00,1297,582754
2025-07-25 19:01:00,1206,518804
2025-07-25 19:02:00,1129,506498
2025-07-25 19:03:00,913,417178
2025-07-25 19:04:00,733,308490
2025-07-25 19:05:00,1050,472384
2025-07-25 19:06:00,1026,463764
2025-07-25 19:07:00,909,394270
2025-07-25 19:08:00,1330,711420
2025-07-25 19:09:00,1288,613152
2025-07-25 19:10:00,1014,434405
2025-07-25 19:11:00,1172,609903
